bcr_sample_barcode	bcr_aliquot_barcode	amount	biospecimen_barcode_bottom	concentration	day_of_shipment	month_of_shipment	plate_column	plate_row	year_of_shipment
TCGA-02-0003-01A	TCGA-02-0003-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	3	A	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	1	B	2011
TCGA-02-0003-01A	TCGA-02-0003-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	3	A	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	1	F	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01R-0177-01	10 uL	null	0.527 ug/uL	4	4	1	C	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01R-0178-03	10 uL	null	0.527 ug/uL	4	4	1	C	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01R-0179-07	4 uL	null	0.527 ug/uL	4	4	1	E	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01R-0676-04	4 uL	null	0.527 ug/uL	29	10	2	G	2009
TCGA-02-0003-01A	TCGA-02-0003-01A-01R-0181-02	6 uL	null	0.527 ug/uL	4	4	1	C	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0184-06	6 uL	null	0.480 ug/uL	4	4	1	E	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0185-02	20 uL	null	0.480 ug/uL	4	4	1	D	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0888-01	2 uL	null	0.480 ug/uL	8	4	1	B	2010
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0183-04	10 uL	null	0.480 ug/uL	4	4	1	D	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0186-05	10 uL	null	0.480 ug/uL	4	4	1	C	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0209-02	10 uL	null	0.480 ug/uL	19	6	1	B	2007
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0433-07	6.67 uL	null	0.480 ug/uL	28	1	1	B	2009
TCGA-02-0003-01A	TCGA-02-0003-01A-01D-0182-01	4 uL	null	0.480 ug/uL	4	4	1	E	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01D-0183-04	10 uL	null	0.394 ug/uL	4	4	1	E	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01D-0185-02	10 uL	null	0.394 ug/uL	4	4	1	E	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01D-0184-06	6 uL	null	0.394 ug/uL	4	4	1	F	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01D-0182-01	2 uL	null	0.394 ug/uL	4	4	1	F	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	5	C	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	5	C	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	5	C	2007
TCGA-02-0003-10A	TCGA-02-0003-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	6	D	2011
TCGA-02-0004-01A	TCGA-02-0004-01A-01R-0299-03	16.7 uL	null	0.129 ug/uL	28	1	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01R-0298-01	20 uL	null	0.129 ug/uL	24	1	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01R-0300-07	13.3 uL	null	0.129 ug/uL	24	1	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01D-0297-05	13.3 uL	null	0.480 ug/uL	24	1	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01T-0301-07	10 uL	null	0.100 ug/uL	24	1	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	1	A	2008
TCGA-02-0004-01A	TCGA-02-0004-01A-01G-0293-01	13.3 uL	null	.17 ug/uL	24	1	1	A	2008
TCGA-02-0004-10A	TCGA-02-0004-10A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	5	B	2008
TCGA-02-0004-10A	TCGA-02-0004-10A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	5	B	2008
TCGA-02-0004-10A	TCGA-02-0004-10A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	5	B	2008
TCGA-02-0004-10A	TCGA-02-0004-10A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	5	B	2008
TCGA-02-0004-10A	TCGA-02-0004-10A-01G-0293-01	13.3 uL	null	0.09 ug/uL	24	1	5	G	2008
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	1	C	2011
TCGA-02-0006-01B	TCGA-02-0006-01B-01R-0181-02	6 uL	null	0.529 ug/uL	4	4	1	D	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01R-0177-01	10 uL	null	0.529 ug/uL	4	4	1	D	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01R-0179-07	4 uL	null	0.529 ug/uL	4	4	1	G	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01R-0676-04	4 uL	null	0.529 ug/uL	29	10	3	D	2009
TCGA-02-0006-01B	TCGA-02-0006-01B-01R-0178-03	10 uL	null	0.529 ug/uL	4	4	1	D	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0186-05	10 uL	null	.17 ug/uL	4	4	1	D	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0184-06	6 uL	null	.17 ug/uL	4	4	1	G	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0183-04	10 uL	null	.17 ug/uL	4	4	1	F	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0888-01	2 uL	null	.17 ug/uL	8	4	1	C	2010
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0185-02	20 uL	null	.17 ug/uL	4	4	1	F	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01D-0182-01	4 uL	null	.17 ug/uL	4	4	1	G	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	1	H	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01W-0190-09	400 uL	null	.5 ug/uL	18	4	4	A	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01W-0189-08	400 uL	null	.5 ug/uL	18	4	4	A	2007
TCGA-02-0006-01B	TCGA-02-0006-01B-01W-0188-10	400 uL	null	.5 ug/uL	19	4	4	A	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	6	C	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	6	C	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	6	C	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01D-0182-01	2 uL	null	0.135 ug/uL	4	4	1	H	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01D-0184-06	6 uL	null	0.135 ug/uL	4	4	1	H	2007
TCGA-02-0006-10A	TCGA-02-0006-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	6	E	2011
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0888-01	2 uL	null	0.487 ug/uL	8	4	1	D	2010
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0209-02	10 uL	null	0.487 ug/uL	19	6	1	C	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0185-02	20 uL	null	0.487 ug/uL	4	4	1	G	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0183-04	10 uL	null	0.487 ug/uL	4	4	1	G	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0184-06	6 uL	null	0.487 ug/uL	4	4	2	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0182-01	4 uL	null	0.487 ug/uL	4	4	2	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-0186-05	10 uL	null	0.487 ug/uL	4	4	1	E	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01R-0676-04	4 uL	null	0.469 ug/uL	29	10	3	B	2009
TCGA-02-0007-01A	TCGA-02-0007-01A-01R-0177-01	10 uL	null	0.469 ug/uL	4	4	1	E	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01R-0181-02	6 uL	null	0.469 ug/uL	4	4	1	E	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01R-0178-03	10 uL	null	0.469 ug/uL	4	4	1	E	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01R-0179-07	4 uL	null	0.469 ug/uL	4	4	2	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	5	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	5	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	5	A	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	2	B	2007
TCGA-02-0007-01A	TCGA-02-0007-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	1	D	2011
TCGA-02-0007-10A	TCGA-02-0007-10A-01D-0182-01	2 uL	null	0.366 ug/uL	4	4	2	B	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01D-0185-02	10 uL	null	0.366 ug/uL	4	4	1	H	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01D-0183-04	10 uL	null	0.366 ug/uL	4	4	1	H	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01D-0184-06	6 uL	null	0.366 ug/uL	4	4	2	B	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	7	C	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	7	C	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	7	C	2007
TCGA-02-0007-10A	TCGA-02-0007-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	6	F	2011
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0185-02	20 uL	null	0.531 ug/uL	4	4	2	A	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0888-01	2 uL	null	0.531 ug/uL	8	4	1	E	2010
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0186-05	10 uL	null	0.531 ug/uL	4	4	1	F	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0183-04	10 uL	null	0.531 ug/uL	4	4	2	A	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0209-02	10 uL	null	0.531 ug/uL	19	6	1	D	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0182-01	4 uL	null	0.531 ug/uL	4	4	2	C	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-0184-06	6 uL	null	0.531 ug/uL	4	4	2	C	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	6	A	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	6	A	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	6	A	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01R-0179-07	4 uL	null	0.479 ug/uL	4	4	2	C	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01R-0178-03	10 uL	null	0.479 ug/uL	4	4	1	F	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01R-0181-02	6 uL	null	0.479 ug/uL	4	4	1	F	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01R-0177-01	10 uL	null	0.479 ug/uL	4	4	1	F	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01R-0676-04	4 uL	null	0.479 ug/uL	29	10	2	B	2009
TCGA-02-0009-01A	TCGA-02-0009-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	2	D	2007
TCGA-02-0009-01A	TCGA-02-0009-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	1	E	2011
TCGA-02-0009-10A	TCGA-02-0009-10A-01D-0184-06	6 uL	null	0.171 ug/uL	4	4	2	D	2007
TCGA-02-0009-10A	TCGA-02-0009-10A-01D-0182-01	2 uL	null	0.171 ug/uL	4	4	2	D	2007
TCGA-02-0009-10A	TCGA-02-0009-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	8	C	2007
TCGA-02-0009-10A	TCGA-02-0009-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	8	C	2007
TCGA-02-0009-10A	TCGA-02-0009-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	8	C	2007
TCGA-02-0009-10A	TCGA-02-0009-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	6	G	2011
TCGA-02-0010-01A	TCGA-02-0010-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	2	F	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01R-0676-04	4 uL	null	0.543 ug/uL	29	10	2	C	2009
TCGA-02-0010-01A	TCGA-02-0010-01A-01R-0177-01	10 uL	null	0.543 ug/uL	4	4	1	G	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01R-0178-03	10 uL	null	0.543 ug/uL	4	4	1	G	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01R-0179-07	4 uL	null	0.543 ug/uL	4	4	2	E	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01R-0181-02	6 uL	null	0.543 ug/uL	4	4	1	G	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0182-01	4 uL	null	0.446 ug/uL	4	4	2	E	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0186-05	10 uL	null	0.446 ug/uL	4	4	1	G	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0888-01	2 uL	null	0.446 ug/uL	8	4	1	F	2010
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0185-02	20 uL	null	0.446 ug/uL	4	4	2	B	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0183-04	10 uL	null	0.446 ug/uL	4	4	2	B	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01D-0184-06	6 uL	null	0.446 ug/uL	4	4	2	E	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	7	A	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	7	A	2007
TCGA-02-0010-01A	TCGA-02-0010-01A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	7	A	2007
TCGA-02-0010-10A	TCGA-02-0010-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	9	C	2007
TCGA-02-0010-10A	TCGA-02-0010-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	9	C	2007
TCGA-02-0010-10A	TCGA-02-0010-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	9	C	2007
TCGA-02-0010-10A	TCGA-02-0010-10A-01D-0184-06	6 uL	null	0.144 ug/uL	4	4	2	F	2007
TCGA-02-0010-10A	TCGA-02-0010-10A-01D-0182-01	2 uL	null	0.144 ug/uL	4	4	2	F	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01W-0189-08	400 uL	null	.5 ug/uL	18	4	8	A	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01W-0190-09	400 uL	null	.5 ug/uL	18	4	8	A	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01W-0188-10	400 uL	null	.5 ug/uL	19	4	8	A	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0888-01	2 uL	null	0.525 ug/uL	8	4	1	G	2010
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0184-06	6 uL	null	0.525 ug/uL	4	4	2	G	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0183-04	10 uL	null	0.525 ug/uL	4	4	2	C	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0182-01	4 uL	null	0.525 ug/uL	4	4	2	G	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0185-02	20 uL	null	0.525 ug/uL	4	4	2	C	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0186-05	10 uL	null	0.525 ug/uL	4	4	1	H	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01D-0209-02	10 uL	null	0.525 ug/uL	19	6	1	E	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01R-0181-02	6 uL	null	0.512 ug/uL	4	4	1	H	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01R-0177-01	10 uL	null	0.512 ug/uL	4	4	1	H	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01R-0179-07	4 uL	null	0.512 ug/uL	4	4	2	G	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01R-0178-03	10 uL	null	0.512 ug/uL	4	4	1	H	2007
TCGA-02-0011-01B	TCGA-02-0011-01B-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	2	H	2007
TCGA-02-0011-10A	TCGA-02-0011-10A-01D-0182-01	0.5 uL	null	0.095 ug/uL	4	4	2	H	2007
TCGA-02-0011-10A	TCGA-02-0011-10A-01D-0184-06	6 uL	null	0.095 ug/uL	4	4	2	H	2007
TCGA-02-0011-10A	TCGA-02-0011-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	10	C	2007
TCGA-02-0011-10A	TCGA-02-0011-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	10	C	2007
TCGA-02-0011-10A	TCGA-02-0011-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	10	C	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0182-01	4 uL	null	0.516 ug/uL	4	4	3	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0185-02	20 uL	null	0.516 ug/uL	4	4	2	D	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0186-05	10 uL	null	0.516 ug/uL	4	4	2	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0888-01	2 uL	null	0.516 ug/uL	8	4	1	H	2010
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0184-06	6 uL	null	0.516 ug/uL	4	4	3	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01D-0183-04	10 uL	null	0.516 ug/uL	4	4	2	D	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	3	B	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01R-0177-01	10 uL	null	0.400 ug/uL	4	4	2	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01R-0181-02	6 uL	null	0.400 ug/uL	4	4	2	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01R-0178-03	10 uL	null	0.400 ug/uL	4	4	2	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01R-0179-07	4 uL	null	0.400 ug/uL	4	4	3	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	9	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	9	A	2007
TCGA-02-0014-01A	TCGA-02-0014-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	9	A	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	11	C	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	11	C	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	11	C	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01D-0183-04	8.5 uL	null	0.324 ug/uL	4	4	2	E	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01D-0182-01	2 uL	null	0.324 ug/uL	4	4	3	B	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01D-0185-02	10 uL	null	0.324 ug/uL	4	4	2	E	2007
TCGA-02-0014-10A	TCGA-02-0014-10A-01D-0184-06	6 uL	null	0.324 ug/uL	4	4	3	B	2007
TCGA-02-0015-01A	TCGA-02-0015-01A-01D-0297-05	13.3 uL	null	0.520 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01T-0301-07	10 uL	null	0.100 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	1	B	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	1	B	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	1	B	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	1	B	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01R-0677-04	4 uL	null	0.186 ug/uL	29	10	4	F	2009
TCGA-02-0015-01A	TCGA-02-0015-01A-01R-0298-01	20 uL	null	0.186 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01R-0300-07	13.3 uL	null	0.186 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01R-0299-03	16.7 uL	null	0.186 ug/uL	28	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01G-0295-06	26.7 uL	null	.16 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01G-0296-02	40 uL	null	.16 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01G-0294-04	40 uL	null	.16 ug/uL	24	1	1	C	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01G-0326-02	24 uL	null	.16 ug/uL	28	2	1	A	2008
TCGA-02-0015-01A	TCGA-02-0015-01A-01G-0293-01	13.3 uL	null	.16 ug/uL	24	1	1	C	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01G-0293-01	13.3 uL	null	0.16 ug/uL	24	1	6	A	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01G-0296-02	40 uL	null	0.16 ug/uL	24	1	6	A	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01G-0294-04	40 uL	null	0.16 ug/uL	24	1	6	A	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01G-0295-06	26.7 uL	null	0.16 ug/uL	24	1	6	A	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	5	C	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	5	C	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	5	C	2008
TCGA-02-0015-10A	TCGA-02-0015-10A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	5	C	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01T-0301-07	10 uL	null	0.100 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01D-0297-05	13.3 uL	null	0.520 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01R-0299-03	16.7 uL	null	0.166 ug/uL	28	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01R-0298-01	20 uL	null	0.166 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01R-0300-07	13.3 uL	null	0.166 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01R-0677-04	4 uL	null	0.166 ug/uL	29	10	2	G	2009
TCGA-02-0016-01A	TCGA-02-0016-01A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	1	C	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	1	C	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	1	C	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	1	C	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01G-0295-06	26.7 uL	null	.16 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01G-0294-04	40 uL	null	.16 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01G-0293-01	13.3 uL	null	.16 ug/uL	24	1	1	D	2008
TCGA-02-0016-01A	TCGA-02-0016-01A-01G-0296-02	40 uL	null	.16 ug/uL	24	1	1	D	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01W-0317-10	400 uL	null	.5 ug/uL	14	2	5	D	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01W-0320-02	28 uL	null	.5 ug/uL	15	2	5	D	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01W-0319-09	400 uL	null	.5 ug/uL	14	2	5	D	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01W-0318-08	400 uL	null	.5 ug/uL	15	2	5	D	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01G-0293-01	13.3 uL	null	0.19 ug/uL	24	1	6	B	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01G-0295-06	26.7 uL	null	0.19 ug/uL	24	1	6	B	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01G-0296-02	40 uL	null	0.19 ug/uL	24	1	6	B	2008
TCGA-02-0016-10A	TCGA-02-0016-10A-01G-0294-04	40 uL	null	0.19 ug/uL	24	1	6	B	2008
TCGA-02-0021-01A	TCGA-02-0021-01A-01T-0179-07	20 uL	null	0.100 ug/uL	4	4	3	D	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01W-0188-10	400 uL	null	.5 ug/uL	19	4	10	A	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01W-0189-08	400 uL	null	.5 ug/uL	18	4	10	A	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01W-0190-09	400 uL	null	.5 ug/uL	18	4	10	A	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01R-0177-01	10 uL	null	0.504 ug/uL	4	4	2	B	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01R-0181-02	6 uL	null	0.504 ug/uL	4	4	2	B	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01R-0179-07	4 uL	null	0.504 ug/uL	4	4	3	C	2007
TCGA-02-0021-01A	TCGA-02-0021-01A-01R-0676-04	4 uL	null	0.504 ug/uL	29	10	3	E	2009
TCGA-02-0021-01A	TCGA-02-0021-01A-01R-0178-03	10 uL	null	0.504 ug/uL	4	4	2	B	2007
